groupId,referredId,referredToId,referredJob,referredToJob,is_good,amount,client_name
5a36cc6cdada7744b84a1a61,yfat.k,gal,Engineer,chinese medicine,TRUE,7827.63,Moshe Moshe
5a3ea99b734d1d12b6753ea7,orit.d,efrat.a,Proggrammer,chinese medicine,FALSE,5953.85,Moshe Moshe
5a3ea99b734d1d12b6753ea7,matan,gal,private teacher,sushi chef,TRUE,1664.27,Itay Perel
5a36cc6cdada7744b84a1a61,orit.d,moshe.p,lady,private teacher,TRUE,5604.99,Gal the queen
5a36cc6cdada7744b84a1a61,Yossi,orit.d,sushi chef,chinese medicine,FALSE,5598.55,Itay Perel
5a36cc6cdada7744b84a1a61,adi,Yossi,sushi chef,king,TRUE,2042.18,Itay Gabay
5a3ea99b734d1d12b6753ea7,mirit.r,matan,Engineer,chinese medicine,FALSE,445.85,kobi kobi
5a3ea99b734d1d12b6753ea7,amit,Yossi,sushi chef,Engineer,TRUE,1171.48,kobi kobi
5a3ea99b734d1d12b6753ea7,mirit.r,moshe.p,king,Engineer,TRUE,8063.02,Itay Perel
5a3ea99b734d1d12b6753ea7,Yossi,adi,lady,Engineer,TRUE,6594.36,Itay Perel
5a3ea99b734d1d12b6753ea7,yael.d,adi,lawyer,Proggrammer,FALSE,255.66,Itay Perel
5a3ea99b734d1d12b6753ea7,yael.d,matan,lady,sushi chef,TRUE,5909.44,Moshe Moshe
5a3ea99b734d1d12b6753ea7,yfat.k,Yossi,king,Proggrammer,TRUE,4980.71,kobi kobi
5a36cc6cdada7744b84a1a61,yfat.k,adi,king,lawyer,TRUE,9137.3,Moshe Moshe
5a36cc6cdada7744b84a1a61,david.ro,moshe.p,sushi chef,king,FALSE,8158.56,kobi kobi
5a3ea99b734d1d12b6753ea7,Yossi,mirit.r,private teacher,lady,TRUE,4665.79,bibi
5a3ea99b734d1d12b6753ea7,mirit.r,amit,lawyer,Proggrammer,TRUE,4379.02,Itay Perel
5a3ea99b734d1d12b6753ea7,yael.d,efrat.a,king,Engineer,TRUE,7372.5,Gal the queen
5a36cc6cdada7744b84a1a61,mirit.r,orit.d,lady,Proggrammer,TRUE,6894.03,Moshe Moshe
5a3ea99b734d1d12b6753ea7,amit,efrat.a,lady,king,TRUE,4405.3,Itay Gabay
5a36cc6cdada7744b84a1a61,yael.d,matan,private teacher,lawyer,FALSE,3384.13,Itay Gabay
5a3ea99b734d1d12b6753ea7,mirit.r,nurit.d,king,sushi chef,TRUE,208.35,kobi kobi
5a36cc6cdada7744b84a1a61,matan,yael.d,private teacher,sushi chef,TRUE,7867.52,Moshe Moshe
5a3ea99b734d1d12b6753ea7,gal,moshe.p,sushi chef,king,TRUE,6275.4,kobi kobi
5a3ea99b734d1d12b6753ea7,mirit.r,adi,lady,lawyer,TRUE,4314.02,Moshe Moshe
5a3ea99b734d1d12b6753ea7,yael.d,david.ro,Engineer,chinese medicine,FALSE,7725.88,bibi
5a36cc6cdada7744b84a1a61,yael.d,david.ro,lawyer,private teacher,FALSE,5705.7,kobi kobi
5a36cc6cdada7744b84a1a61,yfat.k,amit,private teacher,sushi chef,TRUE,7991.98,bibi
5a3ea99b734d1d12b6753ea7,nurit.d,matan,Engineer,lawyer,TRUE,2746.29,Itay Perel
5a36cc6cdada7744b84a1a61,yael.d,orit.d,lady,king,TRUE,7812.8,Itay Gabay
5a36cc6cdada7744b84a1a61,david.ro,mirit.r,sushi chef,Engineer,TRUE,3208.37,Gal the queen
5a3ea99b734d1d12b6753ea7,david.ro,yael.d,Proggrammer,lawyer,TRUE,3920.67,Itay Perel
5a36cc6cdada7744b84a1a61,gal,david.ro,lawyer,Engineer,TRUE,9190.98,bibi
5a36cc6cdada7744b84a1a61,gal,efrat.a,Engineer,lawyer,TRUE,2770.14,bibi
5a36cc6cdada7744b84a1a61,yfat.k,moshe.p,sushi chef,chinese medicine,FALSE,2757.27,Itay Gabay
5a3ea99b734d1d12b6753ea7,moshe.p,amit,Engineer,Proggrammer,FALSE,7018.72,Itay Gabay
5a36cc6cdada7744b84a1a61,nurit.d,matan,Engineer,Proggrammer,TRUE,2237.8,Gal the queen
5a3ea99b734d1d12b6753ea7,david.ro,yfat.k,sushi chef,lady,TRUE,685.36,kobi kobi
5a36cc6cdada7744b84a1a61,mirit.r,matan,sushi chef,private teacher,TRUE,5891.49,Itay Perel
5a36cc6cdada7744b84a1a61,nurit.d,efrat.a,Engineer,chinese medicine,TRUE,3780.43,bibi
5a36cc6cdada7744b84a1a61,yael.d,efrat.a,lawyer,king,FALSE,2006.62,Moshe Moshe
5a3ea99b734d1d12b6753ea7,nurit.d,Yossi,lady,Engineer,TRUE,8480.55,Itay Gabay
5a3ea99b734d1d12b6753ea7,orit.d,moti.m,king,Proggrammer,TRUE,711.16,bibi
5a36cc6cdada7744b84a1a61,nurit.d,moshe.p,king,private teacher,TRUE,7075.09,kobi kobi
5a36cc6cdada7744b84a1a61,yael.d,yfat.k,sushi chef,chinese medicine,TRUE,778.96,Moshe Moshe
5a3ea99b734d1d12b6753ea7,moti.m,amit,private teacher,lawyer,TRUE,1291.37,bibi
5a36cc6cdada7744b84a1a61,david.ro,yfat.k,Proggrammer,king,FALSE,4021.25,kobi kobi
5a36cc6cdada7744b84a1a61,mirit.r,Yossi,king,lawyer,FALSE,356.07,Moshe Moshe
5a36cc6cdada7744b84a1a61,david.ro,moshe.p,lawyer,lady,FALSE,8220.64,kobi kobi
5a3ea99b734d1d12b6753ea7,amit,yfat.k,Engineer,lawyer,FALSE,7159.36,kobi kobi
5a3ea99b734d1d12b6753ea7,david.ro,moshe.p,lawyer,chinese medicine,TRUE,8383.16,Itay Perel
5a3ea99b734d1d12b6753ea7,david.ro,moti.m,Engineer,king,TRUE,3382.41,Moshe Moshe
5a3ea99b734d1d12b6753ea7,matan,mirit.r,lawyer,lady,TRUE,3481.25,Gal the queen
5a36cc6cdada7744b84a1a61,matan,nurit.d,lawyer,Engineer,TRUE,8028.21,Moshe Moshe
5a36cc6cdada7744b84a1a61,gal,moti.m,king,lady,TRUE,4492.21,kobi kobi
5a3ea99b734d1d12b6753ea7,matan,nurit.d,lawyer,king,TRUE,7456.28,Itay Perel
5a3ea99b734d1d12b6753ea7,adi,amit,private teacher,lawyer,TRUE,5666.01,Itay Perel
5a3ea99b734d1d12b6753ea7,orit.d,matan,private teacher,king,FALSE,3700.05,Itay Perel
5a3ea99b734d1d12b6753ea7,moti.m,yael.d,Engineer,lawyer,FALSE,8324.54,bibi
5a36cc6cdada7744b84a1a61,orit.d,amit,lawyer,lady,FALSE,390.58,Itay Gabay
5a36cc6cdada7744b84a1a61,gal,amit,king,Engineer,TRUE,1621.78,Gal the queen
5a36cc6cdada7744b84a1a61,moti.m,moshe.p,private teacher,lawyer,TRUE,6325.26,Itay Gabay
5a36cc6cdada7744b84a1a61,yael.d,amit,king,Engineer,TRUE,205.01,bibi
5a36cc6cdada7744b84a1a61,moti.m,yfat.k,Proggrammer,lawyer,TRUE,8770.59,Itay Perel
5a36cc6cdada7744b84a1a61,nurit.d,Yossi,private teacher,lawyer,TRUE,7576.63,Itay Perel
5a3ea99b734d1d12b6753ea7,gal,orit.d,lady,lawyer,TRUE,2835.76,Itay Gabay
5a36cc6cdada7744b84a1a61,matan,mirit.r,Engineer,lady,FALSE,6225.4,Itay Gabay
5a36cc6cdada7744b84a1a61,yfat.k,efrat.a,lady,king,TRUE,8564.57,bibi
5a3ea99b734d1d12b6753ea7,mirit.r,amit,lawyer,Engineer,TRUE,3758.41,Itay Perel
5a36cc6cdada7744b84a1a61,david.ro,matan,king,lawyer,FALSE,9437.35,kobi kobi
5a36cc6cdada7744b84a1a61,Yossi,orit.d,sushi chef,chinese medicine,FALSE,8445.46,Itay Perel
5a36cc6cdada7744b84a1a61,orit.d,nurit.d,lawyer,Engineer,TRUE,1731.45,Gal the queen
5a36cc6cdada7744b84a1a61,adi,matan,Engineer,lawyer,FALSE,5047.06,bibi
5a3ea99b734d1d12b6753ea7,david.ro,orit.d,sushi chef,private teacher,TRUE,2896.61,Itay Gabay
5a3ea99b734d1d12b6753ea7,orit.d,gal,lawyer,Engineer,TRUE,4703.65,bibi
5a3ea99b734d1d12b6753ea7,mirit.r,matan,Engineer,private teacher,FALSE,8419.52,Itay Perel
5a36cc6cdada7744b84a1a61,adi,orit.d,private teacher,lawyer,FALSE,6214.41,bibi
5a3ea99b734d1d12b6753ea7,mirit.r,orit.d,private teacher,lawyer,FALSE,5272.21,bibi
5a3ea99b734d1d12b6753ea7,nurit.d,gal,lawyer,Proggrammer,FALSE,4078.86,Gal the queen
5a3ea99b734d1d12b6753ea7,nurit.d,efrat.a,lady,chinese medicine,TRUE,1429.12,Itay Gabay
5a36cc6cdada7744b84a1a61,david.ro,amit,king,sushi chef,TRUE,1021.25,kobi kobi
5a36cc6cdada7744b84a1a61,yael.d,amit,king,chinese medicine,FALSE,9780,Moshe Moshe
5a3ea99b734d1d12b6753ea7,orit.d,amit,Proggrammer,chinese medicine,FALSE,6247.52,bibi
5a36cc6cdada7744b84a1a61,yfat.k,mirit.r,lady,sushi chef,TRUE,4614.74,bibi
5a36cc6cdada7744b84a1a61,adi,matan,sushi chef,king,TRUE,2814.06,Gal the queen
5a3ea99b734d1d12b6753ea7,moti.m,orit.d,Proggrammer,lady,FALSE,1342.54,Itay Perel
5a3ea99b734d1d12b6753ea7,nurit.d,adi,king,Proggrammer,TRUE,4970.21,Itay Perel
5a36cc6cdada7744b84a1a61,matan,adi,lady,Engineer,TRUE,3125.13,Itay Gabay
5a3ea99b734d1d12b6753ea7,moti.m,amit,Engineer,lawyer,FALSE,1925.36,Itay Perel
5a3ea99b734d1d12b6753ea7,moshe.p,efrat.a,lawyer,chinese medicine,FALSE,6616.33,kobi kobi
5a3ea99b734d1d12b6753ea7,david.ro,moti.m,sushi chef,lawyer,TRUE,4204.24,Moshe Moshe
5a3ea99b734d1d12b6753ea7,gal,yael.d,private teacher,Engineer,TRUE,7676.68,bibi
5a3ea99b734d1d12b6753ea7,gal,moshe.p,Proggrammer,lawyer,TRUE,3533.59,bibi
5a3ea99b734d1d12b6753ea7,gal,yfat.k,lady,lawyer,TRUE,218.15,bibi
5a36cc6cdada7744b84a1a61,nurit.d,efrat.a,private teacher,Engineer,TRUE,4368.81,bibi
5a3ea99b734d1d12b6753ea7,moshe.p,amit,lady,chinese medicine,TRUE,5798.82,Gal the queen
5a3ea99b734d1d12b6753ea7,david.ro,nurit.d,Proggrammer,private teacher,TRUE,9790,Gal the queen
5a3ea99b734d1d12b6753ea7,moshe.p,orit.d,Engineer,lady,TRUE,3692.87,Moshe Moshe
5a36cc6cdada7744b84a1a61,nurit.d,gal,lawyer,Engineer,TRUE,3783.94,Moshe Moshe
5a36cc6cdada7744b84a1a61,moti.m,Yossi,Engineer,lady,FALSE,2789.55,Itay Perel
5a36cc6cdada7744b84a1a61,orit.d,efrat.a,lady,lawyer,TRUE,7093.34,Gal the queen
5a3ea99b734d1d12b6753ea7,orit.d,Yossi,private teacher,lady,TRUE,2918.71,Itay Gabay
5a36cc6cdada7744b84a1a61,orit.d,yael.d,lady,Proggrammer,TRUE,1827.54,Itay Perel
5a3ea99b734d1d12b6753ea7,nurit.d,david.ro,lady,sushi chef,TRUE,7009.81,Itay Perel
5a3ea99b734d1d12b6753ea7,amit,adi,Proggrammer,king,FALSE,6164.51,Gal the queen
5a3ea99b734d1d12b6753ea7,amit,efrat.a,king,lawyer,TRUE,2138.21,Itay Gabay
5a3ea99b734d1d12b6753ea7,moti.m,amit,lawyer,Proggrammer,TRUE,3394.53,bibi
5a3ea99b734d1d12b6753ea7,amit,Yossi,Proggrammer,lawyer,TRUE,6416.5,Itay Gabay
5a3ea99b734d1d12b6753ea7,david.ro,yael.d,private teacher,lady,TRUE,9585.49,kobi kobi
5a3ea99b734d1d12b6753ea7,orit.d,mirit.r,sushi chef,king,FALSE,8231.81,Itay Perel
5a3ea99b734d1d12b6753ea7,moshe.p,Yossi,lady,private teacher,TRUE,4667.91,Itay Gabay
5a36cc6cdada7744b84a1a61,nurit.d,Yossi,king,chinese medicine,FALSE,3324.04,kobi kobi
5a3ea99b734d1d12b6753ea7,Yossi,orit.d,Engineer,lawyer,FALSE,7419.77,bibi
5a3ea99b734d1d12b6753ea7,yael.d,david.ro,Engineer,lawyer,TRUE,3327.52,kobi kobi
5a36cc6cdada7744b84a1a61,amit,david.ro,Engineer,chinese medicine,FALSE,6048.82,kobi kobi
5a3ea99b734d1d12b6753ea7,mirit.r,orit.d,sushi chef,Proggrammer,FALSE,553.91,bibi
5a3ea99b734d1d12b6753ea7,yfat.k,mirit.r,Proggrammer,king,FALSE,7481.4,bibi
5a3ea99b734d1d12b6753ea7,amit,moshe.p,sushi chef,lady,TRUE,9756,bibi
5a3ea99b734d1d12b6753ea7,orit.d,yfat.k,lawyer,private teacher,FALSE,7253.59,kobi kobi
5a3ea99b734d1d12b6753ea7,yael.d,moshe.p,lady,Engineer,TRUE,218.51,bibi
5a3ea99b734d1d12b6753ea7,david.ro,yfat.k,private teacher,Proggrammer,FALSE,1136.94,bibi
5a36cc6cdada7744b84a1a61,orit.d,efrat.a,private teacher,sushi chef,TRUE,661.87,Itay Perel
5a36cc6cdada7744b84a1a61,mirit.r,orit.d,private teacher,sushi chef,TRUE,8846.05,kobi kobi
5a36cc6cdada7744b84a1a61,moti.m,Yossi,king,private teacher,FALSE,549.68,Gal the queen
5a36cc6cdada7744b84a1a61,david.ro,moti.m,king,Engineer,TRUE,6550.15,kobi kobi
5a36cc6cdada7744b84a1a61,yfat.k,adi,lady,Engineer,TRUE,287.58,Itay Perel
5a3ea99b734d1d12b6753ea7,moshe.p,adi,private teacher,lady,FALSE,6447.86,Itay Perel
5a36cc6cdada7744b84a1a61,matan,yael.d,sushi chef,private teacher,TRUE,606.07,Itay Perel
5a36cc6cdada7744b84a1a61,moti.m,adi,king,Engineer,TRUE,465.75,Itay Perel
5a36cc6cdada7744b84a1a61,matan,mirit.r,Proggrammer,sushi chef,TRUE,4390.22,kobi kobi
5a36cc6cdada7744b84a1a61,nurit.d,david.ro,Proggrammer,lawyer,TRUE,3003.24,kobi kobi
5a36cc6cdada7744b84a1a61,moti.m,david.ro,lawyer,king,TRUE,2376.03,Itay Perel
5a36cc6cdada7744b84a1a61,adi,moshe.p,Proggrammer,sushi chef,TRUE,3079.28,kobi kobi
5a36cc6cdada7744b84a1a61,matan,yael.d,lady,private teacher,TRUE,1997.64,Gal the queen
5a36cc6cdada7744b84a1a61,amit,orit.d,king,chinese medicine,FALSE,7617.89,bibi
5a36cc6cdada7744b84a1a61,moshe.p,yfat.k,lady,Proggrammer,TRUE,3661.65,bibi
5a36cc6cdada7744b84a1a61,Yossi,mirit.r,lawyer,chinese medicine,TRUE,4756.44,bibi
5a36cc6cdada7744b84a1a61,Yossi,matan,sushi chef,lawyer,FALSE,2040.52,Moshe Moshe
5a3ea99b734d1d12b6753ea7,Yossi,matan,private teacher,chinese medicine,FALSE,9956.12,kobi kobi
5a36cc6cdada7744b84a1a61,yfat.k,mirit.r,sushi chef,lady,FALSE,1278.69,Itay Gabay
5a3ea99b734d1d12b6753ea7,david.ro,yfat.k,Engineer,chinese medicine,TRUE,9246.44,kobi kobi
5a36cc6cdada7744b84a1a61,nurit.d,moshe.p,sushi chef,Proggrammer,FALSE,8468.1,bibi
5a36cc6cdada7744b84a1a61,yfat.k,moshe.p,Proggrammer,sushi chef,TRUE,2274.32,bibi
5a36cc6cdada7744b84a1a61,matan,yfat.k,lawyer,private teacher,TRUE,6286.24,Itay Gabay
5a3ea99b734d1d12b6753ea7,moti.m,matan,lawyer,king,FALSE,9605.45,Gal the queen
5a36cc6cdada7744b84a1a61,moshe.p,yael.d,private teacher,Proggrammer,FALSE,4479.78,Itay Perel
5a36cc6cdada7744b84a1a61,amit,yael.d,Proggrammer,private teacher,TRUE,4299.36,Moshe Moshe
5a3ea99b734d1d12b6753ea7,moti.m,mirit.r,private teacher,Proggrammer,TRUE,9985.81,Moshe Moshe
5a3ea99b734d1d12b6753ea7,david.ro,adi,lawyer,private teacher,TRUE,8042.94,kobi kobi
5a36cc6cdada7744b84a1a61,matan,mirit.r,lawyer,Engineer,TRUE,5957.11,Gal the queen
5a36cc6cdada7744b84a1a61,amit,nurit.d,Proggrammer,chinese medicine,FALSE,476.61,Gal the queen
5a3ea99b734d1d12b6753ea7,matan,david.ro,lawyer,Proggrammer,TRUE,7142.72,Itay Perel
5a36cc6cdada7744b84a1a61,yfat.k,moshe.p,sushi chef,king,TRUE,3400.09,Itay Perel
5a36cc6cdada7744b84a1a61,yfat.k,mirit.r,lady,chinese medicine,TRUE,8225.4,Moshe Moshe
5a3ea99b734d1d12b6753ea7,adi,amit,king,sushi chef,TRUE,2552.29,Itay Gabay
5a36cc6cdada7744b84a1a61,yael.d,efrat.a,sushi chef,private teacher,TRUE,7346.92,bibi
5a36cc6cdada7744b84a1a61,mirit.r,efrat.a,king,lady,TRUE,7671.28,Itay Perel
5a36cc6cdada7744b84a1a61,orit.d,Yossi,king,lawyer,FALSE,5885.78,Moshe Moshe
5a36cc6cdada7744b84a1a61,gal,nurit.d,lawyer,private teacher,FALSE,6181.72,Moshe Moshe
5a3ea99b734d1d12b6753ea7,gal,efrat.a,king,chinese medicine,FALSE,2018.38,Moshe Moshe
5a36cc6cdada7744b84a1a61,adi,nurit.d,Proggrammer,lawyer,FALSE,3150.01,Itay Gabay
5a36cc6cdada7744b84a1a61,nurit.d,yael.d,Proggrammer,lawyer,TRUE,5346.74,kobi kobi
5a3ea99b734d1d12b6753ea7,yfat.k,yael.d,lady,sushi chef,TRUE,4534.14,Gal the queen
5a36cc6cdada7744b84a1a61,yael.d,nurit.d,king,lady,TRUE,8121.69,kobi kobi
5a36cc6cdada7744b84a1a61,adi,moti.m,lawyer,private teacher,FALSE,4547.07,kobi kobi
5a3ea99b734d1d12b6753ea7,Yossi,efrat.a,king,Proggrammer,TRUE,7238.35,Itay Gabay
5a36cc6cdada7744b84a1a61,Yossi,matan,lawyer,Proggrammer,FALSE,3870.25,Gal the queen
5a36cc6cdada7744b84a1a61,david.ro,yael.d,king,private teacher,FALSE,7400.67,Moshe Moshe
5a3ea99b734d1d12b6753ea7,nurit.d,yael.d,private teacher,sushi chef,TRUE,6670,Itay Perel
5a3ea99b734d1d12b6753ea7,moshe.p,nurit.d,private teacher,Proggrammer,FALSE,4503.26,Moshe Moshe
5a36cc6cdada7744b84a1a61,orit.d,yfat.k,private teacher,sushi chef,TRUE,3178.7,Itay Perel
5a3ea99b734d1d12b6753ea7,gal,orit.d,lawyer,Engineer,TRUE,7567.53,Itay Perel
5a3ea99b734d1d12b6753ea7,gal,nurit.d,Proggrammer,king,FALSE,3213.93,bibi
5a36cc6cdada7744b84a1a61,yael.d,efrat.a,Engineer,king,TRUE,1768.29,Gal the queen
5a36cc6cdada7744b84a1a61,mirit.r,gal,private teacher,lady,FALSE,8778.31,Gal the queen
5a3ea99b734d1d12b6753ea7,adi,moti.m,king,lady,TRUE,4785.01,Moshe Moshe
5a3ea99b734d1d12b6753ea7,moshe.p,orit.d,Engineer,lady,FALSE,1166.81,Gal the queen
5a36cc6cdada7744b84a1a61,adi,gal,Engineer,private teacher,FALSE,5663.78,Moshe Moshe
5a3ea99b734d1d12b6753ea7,nurit.d,efrat.a,king,Engineer,TRUE,9154.89,kobi kobi
5a36cc6cdada7744b84a1a61,moti.m,adi,Engineer,sushi chef,TRUE,6360.73,Itay Gabay
5a36cc6cdada7744b84a1a61,yael.d,matan,Proggrammer,lawyer,TRUE,4237.11,Gal the queen
5a36cc6cdada7744b84a1a61,nurit.d,moshe.p,lady,sushi chef,TRUE,1978.98,kobi kobi
5a3ea99b734d1d12b6753ea7,amit,orit.d,king,lady,TRUE,7801.2,Gal the queen
5a3ea99b734d1d12b6753ea7,moti.m,efrat.a,sushi chef,private teacher,FALSE,9907.87,Moshe Moshe
5a36cc6cdada7744b84a1a61,matan,yael.d,sushi chef,lawyer,FALSE,5350.74,kobi kobi
5a3ea99b734d1d12b6753ea7,moti.m,david.ro,private teacher,Engineer,TRUE,467.01,bibi
5a36cc6cdada7744b84a1a61,nurit.d,matan,Engineer,lady,TRUE,7465.62,bibi
5a36cc6cdada7744b84a1a61,david.ro,moti.m,sushi chef,lawyer,TRUE,4904.33,Itay Perel
5a36cc6cdada7744b84a1a61,nurit.d,gal,private teacher,chinese medicine,FALSE,3882.64,Gal the queen
5a3ea99b734d1d12b6753ea7,moti.m,moshe.p,Proggrammer,chinese medicine,TRUE,3717.25,bibi
5a3ea99b734d1d12b6753ea7,yael.d,moti.m,Proggrammer,chinese medicine,FALSE,6035.1,Moshe Moshe
5a36cc6cdada7744b84a1a61,mirit.r,matan,lawyer,king,FALSE,8319.63,Gal the queen
5a3ea99b734d1d12b6753ea7,moti.m,yael.d,Engineer,lady,TRUE,5627.44,Itay Gabay
5a36cc6cdada7744b84a1a61,yfat.k,orit.d,sushi chef,Engineer,TRUE,1422.18,bibi
5a36cc6cdada7744b84a1a61,adi,orit.d,Proggrammer,chinese medicine,TRUE,1402.68,kobi kobi
5a3ea99b734d1d12b6753ea7,yfat.k,efrat.a,sushi chef,chinese medicine,FALSE,7190.52,Itay Gabay
5a36cc6cdada7744b84a1a61,adi,moti.m,sushi chef,lawyer,TRUE,8889.03,kobi kobi
5a36cc6cdada7744b84a1a61,matan,david.ro,king,Engineer,TRUE,7041.29,Gal the queen
5a3ea99b734d1d12b6753ea7,matan,moti.m,private teacher,Engineer,TRUE,2972.14,Itay Perel
5a36cc6cdada7744b84a1a61,david.ro,matan,king,lawyer,FALSE,2327.84,Itay Gabay
5a3ea99b734d1d12b6753ea7,yfat.k,moshe.p,lady,lawyer,TRUE,9905.72,bibi
5a3ea99b734d1d12b6753ea7,Yossi,moti.m,Proggrammer,private teacher,FALSE,5374.73,bibi
5a36cc6cdada7744b84a1a61,moti.m,yfat.k,king,chinese medicine,FALSE,9139.28,bibi
5a36cc6cdada7744b84a1a61,moti.m,efrat.a,Proggrammer,lady,TRUE,7457.22,Moshe Moshe
5a3ea99b734d1d12b6753ea7,yael.d,yfat.k,sushi chef,Proggrammer,TRUE,8790.34,Itay Gabay
5a36cc6cdada7744b84a1a61,adi,nurit.d,Engineer,lawyer,TRUE,3803.08,Itay Perel
5a3ea99b734d1d12b6753ea7,gal,yael.d,lady,sushi chef,TRUE,7617.71,Moshe Moshe
5a36cc6cdada7744b84a1a61,yfat.k,gal,lawyer,Proggrammer,FALSE,7558.7,Itay Perel
5a36cc6cdada7744b84a1a61,nurit.d,efrat.a,king,chinese medicine,FALSE,1020.77,bibi
5a36cc6cdada7744b84a1a61,matan,gal,lady,king,TRUE,7769.25,Itay Perel
5a36cc6cdada7744b84a1a61,adi,yael.d,Engineer,king,FALSE,7653.28,kobi kobi
5a36cc6cdada7744b84a1a61,matan,moti.m,sushi chef,lawyer,FALSE,1324.11,kobi kobi
5a36cc6cdada7744b84a1a61,moti.m,nurit.d,lawyer,sushi chef,TRUE,5387.07,Moshe Moshe
5a3ea99b734d1d12b6753ea7,adi,moti.m,private teacher,Engineer,TRUE,4085.81,kobi kobi
5a3ea99b734d1d12b6753ea7,yfat.k,david.ro,lawyer,Engineer,TRUE,9777.22,kobi kobi
5a36cc6cdada7744b84a1a61,moti.m,orit.d,sushi chef,lady,FALSE,7168.68,bibi
5a36cc6cdada7744b84a1a61,adi,orit.d,lady,lawyer,TRUE,9593.85,Itay Perel
5a36cc6cdada7744b84a1a61,orit.d,adi,lawyer,king,FALSE,7707.1,Moshe Moshe
5a36cc6cdada7744b84a1a61,yael.d,gal,sushi chef,Proggrammer,TRUE,137.93,Itay Perel
5a36cc6cdada7744b84a1a61,adi,moshe.p,lawyer,Engineer,TRUE,2098.05,Itay Gabay
5a36cc6cdada7744b84a1a61,Yossi,amit,lady,Proggrammer,TRUE,3708.63,Moshe Moshe
5a3ea99b734d1d12b6753ea7,gal,efrat.a,Engineer,private teacher,TRUE,6902.8,Moshe Moshe
5a36cc6cdada7744b84a1a61,gal,matan,lady,lawyer,TRUE,6497.03,Moshe Moshe
5a3ea99b734d1d12b6753ea7,nurit.d,moti.m,Engineer,king,TRUE,2363,bibi
5a3ea99b734d1d12b6753ea7,mirit.r,david.ro,Engineer,Proggrammer,FALSE,7222.39,kobi kobi
5a3ea99b734d1d12b6753ea7,gal,david.ro,Engineer,king,TRUE,1987.56,Gal the queen
5a36cc6cdada7744b84a1a61,adi,Yossi,lawyer,sushi chef,TRUE,7031.67,kobi kobi
5a3ea99b734d1d12b6753ea7,Yossi,nurit.d,Proggrammer,lady,TRUE,888.37,bibi
5a3ea99b734d1d12b6753ea7,moti.m,adi,sushi chef,Engineer,TRUE,7003.53,Itay Perel
5a3ea99b734d1d12b6753ea7,mirit.r,david.ro,private teacher,sushi chef,TRUE,8710.9,bibi
5a3ea99b734d1d12b6753ea7,moshe.p,matan,Proggrammer,private teacher,FALSE,4392.03,Itay Gabay
5a36cc6cdada7744b84a1a61,david.ro,Yossi,Engineer,king,FALSE,7736.96,Itay Perel
5a36cc6cdada7744b84a1a61,david.ro,amit,Proggrammer,sushi chef,TRUE,1883.84,bibi
5a3ea99b734d1d12b6753ea7,nurit.d,moti.m,Proggrammer,private teacher,FALSE,6059.69,bibi
5a3ea99b734d1d12b6753ea7,yfat.k,gal,private teacher,lady,TRUE,5173.06,Moshe Moshe
5a36cc6cdada7744b84a1a61,moti.m,adi,lawyer,king,TRUE,5631.31,Gal the queen
5a36cc6cdada7744b84a1a61,matan,moti.m,Engineer,king,TRUE,7270.85,Itay Gabay
5a3ea99b734d1d12b6753ea7,david.ro,yfat.k,sushi chef,lady,FALSE,1439.9,Moshe Moshe
5a3ea99b734d1d12b6753ea7,matan,adi,Engineer,lawyer,TRUE,366.06,kobi kobi
5a36cc6cdada7744b84a1a61,amit,moshe.p,sushi chef,Proggrammer,FALSE,4262.84,Moshe Moshe
5a3ea99b734d1d12b6753ea7,moshe.p,moti.m,Proggrammer,chinese medicine,FALSE,6147.41,kobi kobi
5a36cc6cdada7744b84a1a61,yael.d,matan,sushi chef,chinese medicine,FALSE,4387.26,Moshe Moshe
5a36cc6cdada7744b84a1a61,yael.d,gal,king,lawyer,FALSE,4647.54,bibi
5a36cc6cdada7744b84a1a61,david.ro,yael.d,lady,lawyer,TRUE,6773.09,Itay Gabay
5a36cc6cdada7744b84a1a61,nurit.d,yael.d,lawyer,king,TRUE,7813.07,kobi kobi
5a3ea99b734d1d12b6753ea7,gal,adi,lady,sushi chef,TRUE,8863.28,Gal the queen
5a3ea99b734d1d12b6753ea7,yfat.k,moshe.p,lawyer,lady,TRUE,8859.6,bibi
5a36cc6cdada7744b84a1a61,amit,efrat.a,king,lawyer,TRUE,5865.05,Itay Gabay
5a36cc6cdada7744b84a1a61,gal,matan,Engineer,king,TRUE,2988.22,Gal the queen
5a3ea99b734d1d12b6753ea7,mirit.r,Yossi,lawyer,private teacher,TRUE,7382.11,Itay Perel
5a3ea99b734d1d12b6753ea7,yfat.k,moshe.p,Engineer,lady,TRUE,7689.04,bibi
5a36cc6cdada7744b84a1a61,Yossi,yael.d,lady,chinese medicine,TRUE,2185.32,kobi kobi
5a3ea99b734d1d12b6753ea7,nurit.d,amit,lawyer,private teacher,TRUE,2319.02,bibi
5a36cc6cdada7744b84a1a61,gal,yael.d,private teacher,lady,TRUE,9154.7,Gal the queen
5a36cc6cdada7744b84a1a61,yfat.k,david.ro,king,sushi chef,TRUE,5345.86,Gal the queen
5a36cc6cdada7744b84a1a61,nurit.d,orit.d,sushi chef,lawyer,TRUE,2934.98,Gal the queen
5a36cc6cdada7744b84a1a61,nurit.d,amit,private teacher,lady,FALSE,4485.08,kobi kobi
